hsa-miR-101-1,hsa-miR-103a-1,hsa-miR-103a-2,hsa-miR-122,hsa-miR-124-2,hsa-miR-124-3,hsa-miR-125a-5p,hsa-miR-126-3p,hsa-miR-127-3p,hsa-miR-128-1,hsa-miR-128-2,hsa-miR-129-1,hsa-miR-130a-3p,hsa-miR-133b,hsa-miR-134-5p,hsa-miR-135a-2,hsa-miR-138-1,hsa-miR-138-2,hsa-miR-139-5p,hsa-miR-144-3p,hsa-miR-147a,hsa-miR-148a-3p,hsa-miR-148b-3p,hsa-miR-149-5p,hsa-miR-150-5p,hsa-miR-152-3p,hsa-miR-153-1,hsa-miR-154-5p,hsa-miR-15a-5p,hsa-miR-16-1,hsa-miR-16-2,hsa-miR-181c-5p,hsa-miR-183-5p,hsa-miR-185-5p,hsa-miR-187-3p,hsa-miR-190a,hsa-miR-192-5p,hsa-miR-194-2,hsa-miR-195-5p,hsa-miR-196a-1,hsa-miR-197-3p,hsa-miR-199a-1,hsa-miR-200a-3p,hsa-miR-200b-3p,hsa-miR-200c-3p,hsa-miR-203a,hsa-miR-204-5p,hsa-miR-210-3p,hsa-miR-211-5p,hsa-miR-212-3p,hsa-miR-216a,hsa-miR-217-5p,hsa-miR-218-1,hsa-miR-218-2,hsa-miR-219a-1,hsa-miR-219a-2,hsa-miR-221-3p,hsa-miR-222-3p,hsa-miR-223-3p,hsa-miR-23a-3p,hsa-miR-24-2,hsa-miR-25-3p,hsa-miR-26a-1,hsa-miR-26a-2,hsa-miR-26b-5p,hsa-miR-299,hsa-miR-29b-1,hsa-miR-30a,hsa-miR-30b-5p,hsa-miR-30c-1,hsa-miR-30c-2,hsa-miR-30d-5p,hsa-miR-31-5p,hsa-miR-32-5p,hsa-miR-326,hsa-miR-330-3p,hsa-miR-34b-5p,hsa-miR-375-3p,hsa-miR-377-3p,hsa-miR-382-5p,hsa-miR-429,hsa-miR-455-5p,hsa-miR-485,hsa-miR-495-3p,hsa-miR-503-5p,hsa-miR-504-5p,hsa-miR-516b-1,hsa-miR-622,hsa-miR-7-2,hsa-miR-9-1,hsa-miR-93-5p,hsa-miR-98-5p,hsa-miR-99a-5p,hsa-let-7a-1,hsa-let-7a-2,hsa-let-7c,hsa-let-7d-5p,hsa-let-7f-1,hsa-let-7f-2,hsa-let-7g
72.67944,36.94748,97.35685,14.17022,40.97425,18.23208,135.95333,15.94253,106.36975,54.08057,69.56264,169.13896,29.61171,62.45562,78.68977,8.66289,237.02865,32.25442,238.35307,33.67377,109.25236,12.50255,112.95307,172.49728,102.36429,61.42823,20.95497,17.46967,429.65825,59.5803,13.76906,92.76962,26.03909,217.52198,125.29733,3.60971,64.20793,139.45986,95.9293,104.96032,187.59711,7.23547,28.83907,93.1125,84.59778,293.07327,80.70358,397.74304,171.40571,202.72928,26.00649,5.33439,6.80185,53.83542,551.1652,81.50718,47.99464,21.06079,525.74952,243.66016,47.07765,137.98869,54.14296,33.03589,89.88297,17.00741,30.05255,19.0752,30.40481,110.9343,43.98893,50.87089,50.44751,49.18834,625.72637,55.81737,33.30225,185.1659,16.03683,31.23901,78.44866,75.03104,56.49903,9.58338,36.56646,92.6615,10.47994,436.47801,87.17913,36.59097,72.62946,40.1107,46.02991,75.80977,42.96542,10.54454,99.82789,97.64857,51.87517,148.58479
56.96196,46.24561,81.99196,18.35827,40.44924,19.25671,149.81741,17.05799,115.24434,87.95108,64.82496,174.64228,34.48421,53.87986,61.54228,1.96021,222.95241,46.98252,228.97836,30.57253,79.85942,11.32192,94.33102,149.81704,84.08798,56.18101,16.28041,17.39939,669.59499,59.36977,22.89569,92.56322,34.98893,179.52735,110.64905,2.75666,52.01518,116.70809,66.42184,84.4691,157.85288,0.0057,15.34934,75.26167,72.0867,352.5862,78.17329,460.48931,137.96522,191.86686,14.918,4.51459,19.73472,63.81729,638.99552,74.63234,33.79529,16.57453,820.52905,206.93159,53.54278,142.62284,45.62601,22.94936,107.05362,19.00917,10.77822,12.66098,22.53952,101.86214,28.22377,32.57268,40.1759,49.53682,559.85052,50.75429,30.03864,262.32168,10.1591,29.63002,75.17761,60.76375,41.56602,0.99028,31.81163,86.71683,6.38877,336.33777,70.61818,39.01024,56.27586,35.57252,52.0679,79.32928,29.47735,9.12826,106.95827,147.06968,43.4846,110.2063
122.67981,39.92215,109.65322,20.00129,32.61216,12.01646,131.84147,11.22621,80.93787,77.13359,62.32987,153.36849,32.07172,54.23681,49.02365,3.96719,191.80742,46.27816,240.136,43.84943,90.94082,6.94022,113.33072,160.29245,91.93257,65.76868,19.71766,17.85272,928.88253,79.0329,16.02322,75.97928,27.46968,154.11552,113.86485,4.67663,52.09424,136.07337,72.49967,109.51407,220.41043,3.6901,22.2265,71.44441,74.91293,256.44634,78.08205,405.40142,142.9929,196.90549,13.1973,8.34942,16.65253,69.60248,641.98506,77.95762,48.00417,16.76262,1062.46588,231.87683,63.88218,127.51421,55.15134,42.54383,76.26224,18.66285,29.99902,23.05838,28.1552,106.42216,34.47897,44.59284,42.17986,60.14235,548.40157,55.30553,33.8519,199.78735,14.23603,28.02998,75.43385,65.87751,47.87783,8.50248,37.27615,87.07094,9.98465,411.97723,53.96705,31.95883,80.07224,48.38678,50.97847,78.09661,27.40125,11.83687,103.34603,123.24201,48.24177,152.38391
67.8641,38.03323,75.07114,12.08469,44.82645,18.84407,226.40357,23.50618,111.15939,68.95051,71.53448,162.91403,31.00042,56.96613,44.7417,0.0061,223.53524,56.48876,240.16401,25.4009,107.11323,8.88488,104.29106,196.26972,86.96491,58.12335,24.40958,20.33869,435.61979,55.13261,19.43022,118.77471,38.20839,176.92707,123.94644,2.42239,61.95017,138.08871,70.26578,116.53424,167.28778,0.00535,19.60755,94.76656,76.21013,289.7876,108.02003,533.81051,147.20225,210.54399,19.67671,5.41825,11.18483,63.26508,835.82736,82.68384,59.68187,20.56324,387.81306,325.61913,69.00053,129.17927,52.33851,31.30156,108.38633,17.5113,17.59051,12.07218,31.73153,112.56251,36.82595,39.39668,56.80973,64.01464,718.89894,65.46818,26.15047,304.60099,15.32824,32.74645,77.29854,65.84331,57.60541,5.09694,44.08514,100.62212,10.94032,282.94215,60.92597,37.1383,66.09325,40.10305,51.8298,83.35581,34.20824,12.96868,87.43199,116.9685,45.45146,133.07971
58.096,51.85327,77.64496,19.46085,40.61686,12.75617,226.6745,19.15187,119.8749,92.69436,124.56465,220.9139,38.12258,51.34551,103.84012,5.83177,303.24184,32.97655,341.8038,39.87272,103.15778,8.10561,101.64653,179.89267,147.02009,74.42779,26.35884,23.16071,369.64188,38.87953,23.70007,138.63839,40.47892,191.51361,143.85067,9.40906,68.86574,205.6867,90.97139,168.77246,261.0784,8.13171,21.38804,100.66295,116.83048,352.33777,86.39963,449.65276,220.61047,281.78474,22.71237,10.85788,21.35281,90.66894,980.5922,108.71914,91.67082,24.20363,538.07556,243.97377,47.56598,174.3796,68.0625,46.84856,135.96235,16.68937,20.35643,15.18955,40.56672,171.6008,40.75556,31.87685,62.28454,59.4376,979.22694,66.45367,47.22022,202.6594,20.96715,40.42346,67.77658,67.19434,76.32066,2.89012,56.43345,161.10515,21.57555,317.36343,70.59409,69.5314,78.00066,35.51353,64.72047,78.55798,29.4499,4.52709,85.69711,50.12671,23.8255,126.01662
98.40482,47.79422,123.09299,15.95644,34.42919,18.51157,149.58458,13.7188,108.72975,76.79575,59.9438,154.54197,33.39196,48.37403,64.57744,10.4593,208.13373,36.58234,279.68677,47.88145,110.34662,5.50503,111.77466,210.88978,122.10869,67.71832,24.91164,9.84199,922.89144,81.71887,21.63951,108.71182,41.39788,190.66069,124.0832,6.71696,55.16821,148.3095,103.17536,112.07058,196.04422,18.8421,23.01785,87.28553,68.87786,346.58518,117.1184,443.56663,174.96186,211.42408,24.814,8.55134,16.75352,62.95543,789.30113,77.92348,67.90544,25.90368,1023.31872,296.44695,52.55858,126.9067,58.75163,43.93884,112.29702,14.22509,44.99687,20.70137,30.57948,132.8744,60.05991,32.70949,52.36639,54.63798,623.82707,62.89309,33.67107,258.19162,15.90889,38.40272,78.82993,79.68014,48.55626,5.68271,41.017,106.1068,17.34445,335.61525,84.38424,41.31313,60.07745,35.75598,58.5011,83.67069,36.89745,12.54582,118.78747,158.79147,32.29399,143.73452
31.73112,39.84987,55.22242,22.15927,37.35317,20.74824,276.24536,20.36312,138.61613,120.67148,159.02108,261.96837,44.49438,62.96183,115.62439,8.10426,365.28415,48.02132,350.36939,12.57287,81.50658,12.09811,43.24823,165.72597,162.23854,67.00924,21.72708,27.16512,178.26022,45.07757,9.74257,115.34172,25.06272,233.65802,203.61264,7.59277,31.09089,275.52948,94.32162,183.90128,224.68284,0.00482,16.1789,108.03338,154.2421,341.94796,85.54225,414.61831,202.92254,361.98091,21.09038,4.98839,8.59022,98.71709,939.89124,88.16317,103.09888,29.64239,372.8936,282.87933,39.89287,161.67895,69.49493,23.6513,145.47875,20.31023,12.22633,9.79311,51.71749,174.60806,39.94246,26.17567,37.37698,39.4113,1062.21478,91.97174,46.58016,67.32918,11.14314,63.58348,44.55389,50.60964,89.78534,2.97666,75.61443,108.04937,12.35004,223.5143,86.85819,96.26304,116.3156,49.64935,58.43084,63.57945,23.08477,3.66006,72.23142,63.97502,32.70303,66.87219
72.78314,62.76828,109.36782,12.29459,41.86436,13.10486,202.56343,21.07596,110.85874,80.82537,67.72357,201.99735,36.48216,48.89427,59.86396,7.24871,272.94318,55.4641,277.1609,47.10236,110.82237,3.92058,105.98261,187.69392,110.90147,77.15097,22.0727,27.70359,606.55295,66.7963,25.11174,104.83715,59.36281,190.62739,135.18261,5.88574,65.88444,160.09741,88.07993,139.1577,214.36411,8.74882,23.78139,109.22508,72.16134,306.81094,106.46149,469.72111,174.05026,248.91625,18.1814,9.71324,18.41928,82.88683,683.73953,91.51039,69.71882,16.50513,704.356,232.77907,58.55768,162.1522,52.807,29.70236,110.2657,17.15598,21.68287,21.12994,29.76819,127.87494,41.08495,37.86644,50.76783,54.88119,697.829,71.71224,31.65318,238.86179,14.0658,39.1326,86.91209,74.7749,76.14257,3.36635,46.13302,124.70905,2.83106,412.29236,73.47921,45.08618,60.94065,40.26525,54.2986,78.1054,39.5555,10.89084,100.81033,108.96552,38.48819,134.58053
79.461,38.95898,84.47596,20.58468,38.79958,13.55282,180.78171,20.80733,98.81942,52.04757,67.1832,206.2,33.62068,46.39138,74.21713,2.26102,207.17556,45.007,235.8368,36.99523,106.20704,7.21984,88.73153,179.79618,114.05262,68.00236,16.90153,26.89662,590.95563,65.77261,25.81869,81.32884,40.98201,175.20196,114.95564,3.15298,53.19126,136.73887,71.23013,118.6231,177.97691,3.22549,24.73208,83.70276,79.71177,388.78643,102.82404,470.5591,135.78804,216.50389,18.63912,10.9886,13.48211,67.23389,713.21015,75.94288,51.44827,18.02059,1091.39161,225.63906,60.5291,131.95499,54.77129,29.85703,89.76868,22.53908,28.93186,15.72111,31.77975,108.7878,34.30806,51.48324,35.86825,34.19679,663.8489,55.54434,32.45604,224.55866,20.82689,43.56675,90.25984,73.40617,57.42992,3.96831,42.91685,107.30714,3.48429,344.42859,62.72066,47.59708,58.87351,42.93116,46.76419,86.63909,43.05642,13.91332,106.15594,110.0701,55.89428,126.938
49.85015,33.65719,58.6737,8.49386,23.24773,19.83217,109.87616,18.74178,91.56509,47.06207,51.40482,169.27435,33.92373,66.30911,47.01403,1.5072,155.35564,15.66635,163.93133,29.48854,86.897,5.16363,88.38527,181.79486,54.96544,43.54217,15.45008,24.90175,529.14188,45.56966,12.68812,86.83731,34.99337,186.33418,104.47074,0.02236,57.30058,93.07136,32.7609,64.45021,152.46565,2.401,24.71163,83.37035,45.81342,266.78945,74.39587,520.29012,117.79439,161.14223,22.07001,7.79166,11.57675,44.48365,547.1233,92.70843,34.63564,5.54182,570.99079,206.40655,36.49647,125.56219,20.20273,13.49801,94.28411,19.16942,18.05351,9.45215,21.65871,71.15936,20.9786,62.46415,46.64429,27.06642,513.34764,44.56929,23.73579,291.58436,8.83972,38.42097,84.02138,45.88231,40.00104,0.79702,19.74586,91.65177,3.49202,306.05709,60.47948,28.44892,57.16352,30.2613,43.77846,73.67528,47.51827,8.44657,95.8891,142.71226,61.99427,128.41007
66.58619,43.59139,97.57226,19.53186,37.97312,10.41219,124.06167,12.06082,102.8769,66.03778,51.0056,139.79092,32.22102,48.23807,37.40914,2.92389,192.99015,45.50224,221.46451,44.69429,98.17004,7.21304,129.80826,172.13196,79.41013,53.94597,23.01402,12.4088,568.88546,71.14505,30.74235,69.39735,29.1595,147.85195,107.9907,2.36592,52.39067,138.17424,74.06422,79.09346,194.42344,8.09064,18.22137,64.7134,56.60249,333.46578,94.87529,402.47136,133.70042,173.45666,18.14445,5.63646,16.27564,51.72742,523.99921,72.05156,53.06829,14.21307,1006.56876,239.88027,54.41625,129.33842,32.29399,44.68461,100.17025,14.04282,22.62334,20.16837,34.41136,110.43669,32.23745,37.71744,45.07612,62.00689,568.2116,42.05654,19.67223,138.4062,12.20818,46.5978,77.87204,56.53981,39.41604,4.79249,40.92437,89.27993,5.86385,396.51119,62.00188,37.52722,59.08205,38.46085,50.66256,75.10158,24.4567,9.31211,109.90302,119.57109,28.27639,165.9832
72.2972,30.13558,88.05564,15.12463,49.19826,20.46308,188.11184,18.86135,105.00027,72.0488,71.47812,237.96411,42.02558,47.57476,83.76696,4.73744,224.96077,31.90096,247.94735,14.56244,126.25924,11.8471,80.68793,207.57762,104.50943,59.11145,18.68854,20.51266,580.48632,62.42409,19.70796,101.0221,46.9411,183.55989,116.28542,2.5742,63.95326,138.99727,97.81273,127.8423,185.38587,8.83494,24.7957,77.64922,70.27483,332.51608,83.83027,454.10069,183.51227,216.21595,20.70578,7.46355,23.2731,91.48124,709.06086,98.29641,66.4773,14.4409,991.7612,204.35455,40.1205,128.69391,53.17,26.64957,112.75108,19.94859,30.67132,15.60713,29.14817,120.52139,35.76432,36.3657,38.07173,37.83575,702.50846,62.40219,25.33904,211.73829,17.10363,34.41636,88.39442,68.8546,64.47462,2.21767,42.47968,137.50516,4.17668,332.15134,63.14114,36.50933,69.89217,37.75053,63.20242,67.88184,45.16743,13.61467,109.67079,99.67682,36.30958,140.55557
88.78072,40.14167,128.89181,21.28988,42.08372,7.29329,213.43962,19.2019,108.93283,78.10338,86.06034,186.01138,37.5889,50.58538,81.39039,6.59046,243.4285,34.80554,274.8219,58.2494,104.21222,10.55441,127.19778,184.43561,119.90173,69.32775,21.95588,18.89571,516.67613,53.99513,20.93187,122.29087,36.3203,181.82171,128.93605,4.12208,65.29745,168.30237,94.251,126.3757,250.0435,4.91151,23.94159,95.76879,97.23054,351.46802,107.71903,469.54023,190.28418,206.8918,27.22461,10.01511,19.21805,74.07165,739.52504,110.77178,78.28423,22.32261,783.04716,311.42368,68.5941,150.65954,69.34849,44.74789,111.68729,17.75624,43.85579,20.5352,31.79146,137.60402,47.98351,38.87512,55.50478,63.6213,810.64673,74.61504,39.21498,162.1951,20.26156,38.90085,63.38777,81.53758,63.77419,6.34732,53.71214,136.39642,10.45018,391.29101,72.96568,54.19926,84.64361,40.74785,61.4859,76.48126,34.46836,7.45994,92.12977,89.94618,42.38557,172.5367
90.02554,35.28587,121.30872,31.88455,50.41598,13.48038,253.27853,21.02287,169.21374,73.70064,95.43008,207.99228,34.74092,56.75554,115.9985,10.88302,377.92178,45.3908,388.57013,12.52364,171.29384,10.94787,107.82878,206.00967,185.218,73.09216,31.82211,30.75766,402.29226,56.28149,12.19327,177.65542,39.96469,226.72975,147.77699,7.77465,82.46586,192.80427,129.04163,141.57971,284.75747,11.07138,15.72879,119.29868,164.42071,359.07598,119.09175,397.8299,308.76741,309.6266,32.52675,11.34324,10.49799,125.68098,795.78833,97.5246,79.88955,22.65957,761.23406,317.41414,38.89447,159.65996,97.13802,26.48356,150.40138,13.43345,31.23146,25.30421,46.27992,214.36241,73.80525,32.52556,55.9405,39.0286,968.59732,82.54623,34.58269,128.9015,21.09526,58.9118,137.14652,87.74548,73.29232,15.55112,69.3847,177.14381,22.61811,416.25338,100.2611,87.23073,81.40717,39.4784,63.7841,96.594,37.89775,8.1924,96.44908,65.7059,23.95493,99.38253
42.92359,38.19894,76.6574,10.57293,31.74073,12.86367,144.87347,11.01356,92.03594,61.44299,52.80901,159.07514,31.33907,46.99713,53.96749,11.25679,170.5681,27.13692,183.3777,72.06984,85.19151,12.13299,88.44991,146.73757,86.50821,53.45127,12.93896,16.63435,817.89179,74.24627,20.16667,84.90697,23.91848,174.24906,101.44632,5.31265,41.21317,131.91255,48.85086,92.57891,185.79619,3.76594,20.9181,82.3505,70.67181,325.51122,71.9168,417.7956,127.51269,163.07555,13.23027,9.03756,19.08633,54.99582,689.96959,71.02476,58.15822,14.73633,698.25535,216.04464,40.23409,128.45605,47.26293,28.01228,84.26733,11.57198,8.99589,16.97182,23.75834,80.76376,41.05082,41.73373,40.90368,59.11317,535.47076,45.30675,28.34312,215.35117,18.54541,33.65893,75.38687,56.95441,43.06527,7.26007,43.90564,83.5269,4.16285,313.2007,68.35335,32.82925,66.37627,33.87949,46.43423,80.93181,36.58907,10.76496,95.96108,148.21358,40.39515,108.85929
88.7533,51.15518,114.82633,15.23791,38.97021,16.74936,144.90808,21.60522,100.04777,73.75374,62.66154,163.08649,27.90311,54.58379,59.14411,5.3675,247.72362,36.69685,271.23466,60.26676,102.63264,6.10643,110.48546,183.85206,99.58083,64.29998,17.46357,17.49385,631.61,68.73362,31.45962,98.80438,40.97747,176.6044,117.95035,8.1475,64.04652,145.79873,95.9249,123.30844,242.82711,2.82472,19.97351,76.54994,80.42938,329.25572,95.84983,459.9783,173.62254,216.63583,16.97265,8.92647,12.44992,71.78221,539.13122,99.24157,62.25427,14.63888,1243.43042,238.62476,63.32657,130.87311,65.9254,42.27218,111.89551,18.45205,36.23293,25.20553,29.59074,139.18203,58.28112,38.06414,66.16596,78.55246,674.43612,52.1396,31.64397,252.70142,17.91744,37.88438,77.35668,78.0604,40.81448,4.72063,45.10365,116.75351,12.11574,432.61907,58.64095,38.76186,72.928,46.47833,60.1733,75.32269,40.48209,9.54715,118.38865,129.03833,31.3885,176.8993
38.20646,50.96992,67.73894,22.55197,42.5448,10.05118,144.06909,12.02918,132.0776,101.68256,74.57054,200.35008,36.91988,57.82245,67.29111,2.96763,253.27443,38.30259,273.26287,46.80615,104.02016,8.41228,134.58418,196.89296,135.49489,81.29882,27.04759,22.97087,615.04518,53.22253,22.83498,100.80695,40.84263,204.07425,135.9531,6.51268,56.11145,166.10139,91.42383,119.10512,215.58594,13.93829,21.45207,105.15254,96.86971,325.18637,117.97738,417.26665,214.17827,205.22094,20.13788,6.92992,19.06642,62.39124,751.28899,96.40861,61.47148,24.59564,368.73264,274.53388,36.80106,152.70389,67.02784,31.82703,109.33452,10.24523,20.28892,17.99508,30.17385,145.37222,53.34343,39.14212,55.49841,64.05979,698.42311,64.38935,34.58125,245.57509,18.87064,42.79482,77.71821,82.48864,53.10121,7.68869,49.93136,128.5113,19.91901,442.86937,78.95314,57.28775,81.70307,33.61712,52.64624,79.55859,36.93496,13.11363,98.00618,125.59632,27.71982,131.77992
56.43211,59.61627,99.95465,26.26622,45.96279,21.20741,169.57534,9.6972,144.4235,83.24588,91.31841,178.50797,44.99165,54.68206,95.54928,8.21539,335.90044,38.62016,389.07568,45.55766,152.74335,6.56185,144.82886,198.27696,162.97699,75.82772,25.31088,24.52855,507.7544,57.83303,23.19934,165.00233,42.77595,218.88215,127.18158,6.63352,68.66947,195.1701,144.74151,142.33315,247.8109,14.8362,18.47713,112.41372,124.58383,348.5516,134.19539,443.57805,298.47376,262.52446,29.51497,8.20312,10.04084,81.49481,664.50404,103.52568,60.514,31.66086,434.09858,276.87342,40.3694,177.25112,87.27201,32.0402,100.40749,12.09146,13.25279,26.89569,22.66033,168.89844,77.66352,29.8487,64.47413,59.39157,859.20441,74.72624,49.83002,264.73405,24.37794,45.73418,90.87547,137.37905,70.56759,10.02356,54.11079,145.34595,17.21017,440.96649,102.92836,71.24515,84.827,32.57398,69.32815,77.80476,38.43834,10.49696,110.87692,92.399,24.40601,112.255
51.00226,48.15425,89.56647,29.25847,58.63665,13.79872,196.20067,12.48044,197.10166,80.95381,114.61801,210.9295,46.99074,72.30093,96.02927,7.9303,490.38238,59.59594,524.79569,33.68313,194.47522,10.73517,192.65712,213.74249,214.59202,86.50128,31.78802,27.24888,351.38745,52.00075,22.16032,235.72782,55.31471,301.17948,163.29558,6.39026,84.64145,257.40797,165.57206,142.05937,375.18142,19.65617,27.06575,149.61717,190.12815,377.23301,198.97621,445.2766,441.7673,331.71836,37.70109,6.23905,17.54015,118.45689,773.83545,142.53202,91.53413,44.85525,335.87843,337.24949,38.34834,171.24689,108.23939,31.32255,168.63647,17.00453,22.49499,31.67843,55.18112,220.08365,95.17331,35.03424,71.8009,54.10023,1108.46046,110.14037,55.66486,285.52908,26.27084,59.41812,163.20081,158.90962,77.92562,10.87236,78.2652,163.59951,30.97196,536.63383,110.33324,88.13218,96.65388,42.82324,66.5341,72.98084,47.58147,11.18674,131.58301,72.26864,30.0043,128.16215
99.75618,67.31038,126.44225,19.60883,39.75135,13.40638,138.90319,9.77798,111.17505,72.20437,56.40752,162.01423,31.60096,57.59044,80.05887,8.22132,206.13428,32.45018,259.81455,54.14533,92.41606,8.86803,123.06435,169.03215,105.96262,75.61116,21.80272,19.04547,975.06336,79.34827,25.87944,105.28211,37.11393,166.7474,123.6869,6.40037,64.18693,160.60214,81.97111,98.62952,199.30746,6.14403,17.06867,96.54885,81.24134,333.41446,109.20665,433.07384,194.93464,165.06557,25.45238,10.03029,19.30861,71.35051,735.70351,97.73403,72.90888,26.22882,704.16094,288.60752,55.17424,143.11375,64.9371,37.93866,88.73323,15.48615,31.65496,28.80441,30.88413,128.54009,66.93458,35.71709,61.40484,54.46509,666.78864,68.13601,34.0317,205.12012,25.84406,47.79476,82.69758,79.27899,54.25001,6.94748,55.06821,110.55147,16.33259,278.14348,76.83439,47.9134,88.1394,41.22145,54.35019,84.84391,31.71466,6.08711,110.38881,199.03387,35.14024,146.84777
63.58714,43.54294,96.27756,24.21184,48.65328,11.23182,275.9757,23.11773,155.34527,83.78702,88.86486,246.80942,36.79498,53.4046,106.78981,10.075,383.37324,54.47447,424.82181,33.92454,175.66332,8.75984,123.61923,216.34619,168.71156,73.96354,23.15765,27.42851,475.71481,42.20284,15.20097,177.07453,54.03482,269.77464,142.80833,5.4988,85.2855,212.68211,136.7275,141.49745,285.63916,10.06429,21.09514,119.88597,125.54962,353.38621,156.82439,478.5108,269.71112,269.36554,21.28689,9.36482,17.6958,110.39573,656.97622,114.6233,65.46971,29.8239,801.34927,379.63941,55.5102,192.94191,85.59519,36.75217,139.77766,12.97717,20.16234,23.83762,45.75414,161.92243,75.55821,40.13229,56.73831,45.71438,902.95816,92.71628,48.89773,237.00781,24.80349,53.48677,89.93856,120.44205,67.83308,11.83522,52.01156,159.69676,26.32307,442.34197,103.14173,67.13039,97.816,36.93046,59.29757,76.68924,37.43807,12.51405,98.8919,76.05597,42.01327,113.18067
83.99777,57.79123,101.58089,15.47518,44.1517,7.45348,192.86362,18.3204,114.58228,74.05794,69.18578,175.83143,39.67362,49.87561,78.64743,5.03402,249.17233,43.23659,285.97618,32.92819,121.89087,5.5925,115.44832,188.91814,115.07224,72.66048,28.92645,18.5091,640.86851,68.62427,23.36982,98.20091,32.62885,181.0775,124.61536,3.39423,53.36041,167.07345,100.68463,125.89198,225.73667,6.46741,23.14386,88.25177,93.2674,330.6261,116.53346,493.93473,205.08263,200.74899,22.8609,8.76049,15.01592,73.43485,607.59895,101.38417,67.51469,28.35713,560.28469,299.62723,52.84304,156.47908,61.87028,36.56195,97.98208,9.7994,31.09193,22.85019,35.27902,170.4327,59.86169,36.07786,48.40749,77.10631,715.74651,70.1372,31.96818,209.07675,17.7741,51.71084,68.58973,71.80318,65.96178,3.48922,53.73741,129.38469,11.62915,376.24512,69.44144,46.26133,78.65158,37.07077,63.31116,84.48853,30.267,7.98954,108.57387,121.4608,30.38377,158.40782
73.40901,58.71341,108.53513,18.07315,34.8844,13.771,130.18856,3.8971,104.76047,64.81719,60.35563,142.25664,25.69801,48.60915,60.25705,3.28998,182.33414,52.44426,229.81367,32.85224,95.05249,10.17294,105.88155,145.42516,88.65577,49.84925,18.23248,17.95929,954.53593,59.26793,22.777,88.59686,24.44026,156.02664,94.60429,4.80976,40.21847,131.5259,71.87513,90.22092,165.98907,6.64312,21.37014,70.83036,63.25771,251.87411,69.72227,334.38121,145.582,175.34872,16.34292,7.06724,16.71294,66.66644,583.99961,82.2514,60.32058,17.09988,614.07978,250.85734,41.46304,110.593,47.43348,40.67522,97.00843,16.83547,25.3646,17.00661,26.82984,119.22336,37.03648,38.57001,42.75881,66.40167,515.63781,52.13186,27.47193,257.55059,9.758,42.57068,58.93889,57.68095,37.94278,9.10711,43.2292,97.10756,24.4318,404.57059,82.68064,36.58087,61.36283,37.54952,52.92234,96.85583,36.83204,10.46336,104.08682,179.13963,31.3494,127.31618
67.46682,54.28329,113.65642,19.85014,44.04637,10.66188,192.11442,18.13828,158.2267,92.9456,95.60754,222.835,46.95386,60.29347,101.40023,10.2123,284.50182,49.07003,374.8054,25.05707,133.38671,4.53943,121.99359,255.13303,148.97112,89.27236,19.19448,30.65801,496.55469,50.60571,23.54485,151.45617,49.13902,216.45657,152.94144,6.98617,73.67728,204.58382,106.23954,189.97785,247.74129,4.29826,15.06738,118.10898,130.11123,324.88248,120.12567,498.86549,255.57362,219.99546,34.33882,10.55628,25.96943,101.50323,795.37302,125.93777,76.54588,29.68274,521.60808,369.73522,54.48377,184.60317,93.61267,43.95966,122.14354,17.93677,31.85887,23.68661,41.84161,169.43499,49.77159,27.85417,51.26055,58.54829,960.61093,86.04671,55.96671,281.29326,33.16476,68.85259,67.67832,101.14116,68.62913,6.64498,73.54011,175.60498,17.60677,280.72598,61.60657,73.36177,102.61025,38.43491,68.87548,73.74467,27.90252,2.55077,104.06133,133.86187,19.06131,99.42757
56.49763,49.79292,77.18297,17.22923,39.49815,19.41074,173.33618,18.69486,140.15507,69.45675,79.68727,174.55283,35.45649,58.88301,72.15878,5.83416,263.60285,39.10492,254.15263,28.21031,103.03017,9.63747,93.73144,187.26526,119.06672,59.95498,16.4589,22.87087,492.3215,53.01042,18.09623,91.33734,39.80814,205.24233,130.98071,6.7601,60.61501,153.30491,79.1156,121.427,186.75316,7.7386,20.51272,99.13119,92.62038,315.43605,90.15895,485.85765,165.60557,233.83134,22.28674,6.63451,18.38475,71.05259,880.21807,86.23254,57.06107,16.71542,491.20395,252.94312,67.03701,136.43287,58.77079,28.31144,128.92896,21.63684,12.10359,10.26934,31.72661,118.73086,42.14663,50.09566,49.36813,50.16168,699.41224,60.80729,41.28679,231.79398,23.32111,45.25239,104.36269,74.02979,59.37476,8.9107,41.79416,123.51668,14.58037,312.37452,59.20953,53.39573,66.44527,31.27724,53.50993,80.04676,49.71413,10.36086,103.57427,136.38285,48.6961,128.83538
